/* DATA DESCRIPTION:
Citation:	Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2021): Early meteorological records from BABADA3 (1864-1900), Extremadura region, SW Iberia. PANGAEA, https://doi.pangaea.de/10.1594/PANGAEA.926359 (dataset in review), 
1889-02-02	0
1889-02-03	0
1889-02-04	0
1889-02-05	0
1889-02-06	0
1889-02-07	0
1889-02-08	0
1889-02-09	0
1889-02-10	0
1889-02-11	0
1889-02-12	0
1889-02-13	0
1889-02-14	0
1889-02-15	0
1889-02-16	0
1889-02-17	0
1889-02-18	0
1889-02-19	0
1889-02-20	0
1889-02-21	0
1889-02-22	0
1889-02-23	0
1889-02-24	0
1889-02-25	1
1889-02-26	1
1889-02-27	0
1889-02-28	1
1889-03-01	1
1889-03-02	1
1889-03-03	1
1889-03-04	0
1889-03-05	0
1889-03-06	0
1889-03-07	1
1889-03-08	1
1889-03-09	1
1889-03-10	0
1889-03-11	0
1889-03-12	0
1889-03-13	0
1889-03-14	0
1889-03-15	0
1889-03-16	0
1889-03-17	0
1889-03-18	1
1889-03-19	
1889-03-20	0
1889-03-21	1
1889-03-22	0
1889-03-23	0
1889-03-24	0
1889-03-25	0
1889-03-26	0
1889-03-27	0
1889-03-28	0
1889-03-29	0
1889-03-30	0
1889-03-31	1
1889-04-01	0
1889-04-02	0
1889-04-03	0
1889-04-04	0
1889-04-05	1
1889-04-06	0
1889-04-07	1
1889-04-08	1
1889-04-09	0
1889-04-10	1
1889-04-11	1
1889-04-12	1
1889-04-13	1
1889-04-14	1
1889-04-15	0
1889-04-16	1
1889-04-17	0
1889-04-18	0
1889-04-19	0
1889-04-20	0
1889-04-21	0
1889-04-22	1
1889-04-23	0
1889-04-24	0
1889-04-25	0
1889-04-26	0
1889-04-27	0
1889-04-28	0
1889-04-29	0
1889-04-30	1
1889-05-01	0
1889-05-02	0
1889-05-03	0
1889-05-04	1
1889-05-05	0
1889-05-06	0
1889-05-07	0
1889-05-08	0
1889-05-09	1
1889-05-10	0
1889-05-11	0
1889-05-12	0
1889-05-13	0
1889-05-14	0
1889-05-15	0
1889-05-16	0
1889-05-17	0
1889-05-18	0
1889-05-19	0
1889-05-20	0
1889-05-21	0
1889-05-22	0
1889-05-23	0
1889-05-24	0
1889-05-25	0
1889-05-26	0
1889-05-27	0
1889-05-28	0
1889-05-29	0
1889-05-30	0
1889-05-31	
1889-06-01	0
1889-06-02	0
1889-06-03	0
1889-06-04	0
1889-06-05	0
1889-06-06	
1889-06-07	1
1889-06-08	
1889-06-09	0
1889-06-10	1
1889-06-11	0
1889-06-12	0
1889-06-13	0
1889-06-14	0
1889-06-15	0
1889-06-16	0
1889-06-17	0
1889-06-18	
1889-06-19	0
1889-06-20	0
1889-06-21	0
1889-06-22	0
1889-06-23	0
1889-06-24	
1889-06-25	1
1889-06-26	1
1889-06-27	0
1889-06-28	0
1889-06-29	0
1889-06-30	0
1889-07-01	0
1889-07-02	
1889-07-03	0
1889-07-04	0
1889-07-05	0
1889-07-06	0
1889-07-07	0
1889-07-08	0
1889-07-09	0
1889-07-10	0
1889-07-11	0
1889-07-12	0
1889-07-13	0
1889-07-14	0
1889-07-15	0
1889-07-16	0
1889-07-17	0
1889-07-18	0
1889-07-19	0
1889-07-20	0
1889-07-21	0
1889-07-22	0
1889-07-23	0
1889-07-24	0
1889-07-25	0
1889-07-26	
1889-07-27	0
1889-07-28	0
1889-07-29	0
1889-07-30	0
1889-07-31	0
1889-08-01	0
1889-08-02	0
1889-08-03	0
1889-08-04	0
1889-08-05	0
1889-08-06	0
1889-08-07	0
1889-08-08	
1889-08-09	0
1889-08-10	0
1889-08-11	0
1889-08-12	0
1889-08-13	0
1889-08-14	0
1889-08-15	0
1889-08-16	0
1889-08-17	0
1889-08-18	0
1889-08-19	0
1889-08-20	0
1889-08-21	0
1889-08-22	0
1889-08-23	0
1889-08-24	0
1889-08-25	0
1889-08-26	0
1889-08-27	0
1889-08-28	0
1889-08-29	
1889-08-30	0
1889-08-31	0
1889-09-01	0
1889-09-02	0
1889-09-03	0
1889-09-04	0
1889-09-05	0
1889-09-06	0
1889-09-07	0
1889-09-08	0
1889-09-09	0
1889-09-10	0
1889-09-11	0
1889-09-12	0
1889-09-13	
1889-09-14	0
1889-09-15	0
1889-09-16	0
1889-09-17	
1889-09-18	1
1889-09-19	0
1889-09-20	0
1889-09-21	0
1889-09-22	0
1889-09-23	0
1889-09-24	
1889-09-25	0
1889-09-26	0
1889-09-27	1
1889-09-28	0
1889-09-29	0
1889-09-30	0
1889-10-01	0
1889-10-02	0
1889-10-03	0
1889-10-04	0
1889-10-05	0
1889-10-06	0
1889-10-07	0
1889-10-08	0
1889-10-09	1
1889-10-10	0
1889-10-11	0
1889-10-12	0
1889-10-13	0
1889-10-14	0
1889-10-15	
1889-10-16	0
1889-10-17	0
1889-10-18	1
1889-10-19	0
1889-10-20	0
1889-10-21	1
1889-10-22	1
1889-10-23	0
1889-10-24	1
1889-10-25	1
1889-10-26	0
1889-10-27	0
1889-10-28	0
1889-10-29	0
1889-10-30	0
1889-10-31	0
1889-11-01	1
1889-11-02	
1889-11-03	0
1889-11-04	0
1889-11-05	0
1889-11-06	0
1889-11-07	0
1889-11-08	0
1889-11-09	0
1889-11-10	0
1889-11-11	0
1889-11-12	1
1889-11-13	0
1889-11-14	1
1889-11-15	0
1889-11-16	0
1889-11-17	0
1889-11-18	0
1889-11-19	0
1889-11-20	1
1889-11-21	0
1889-11-22	0
1889-11-23	0
1889-11-24	0
1889-11-25	0
1889-11-26	0
1889-11-27	0
1889-11-28	0
1889-11-29	0
1889-11-30	0
1889-12-01	0
1889-12-02	0
1889-12-03	0
1889-12-04	0
1889-12-05	0
1889-12-06	0
1889-12-07	0
1889-12-08	0
1889-12-09	0
1889-12-10	0
1889-12-11	
1889-12-12	0
1889-12-13	0
1889-12-14	0
1889-12-15	0
1889-12-16	0
1889-12-17	
1889-12-18	0
1889-12-19	0
1889-12-20	0
1889-12-21	0
1889-12-22	0
1889-12-23	0
1889-12-24	0
1889-12-25	0
1889-12-26	0
1889-12-27	0
1889-12-28	0
1889-12-29	0
1889-12-30	0
1889-12-31	0
1890-01-01	0
1890-01-02	0
1890-01-03	0
1890-01-04	0
1890-01-05	0
1890-01-06	0
1890-01-07	0
1890-01-08	0
1890-01-09	0
1890-01-10	0
1890-01-11	0
1890-01-12	0
1890-01-13	0
1890-01-14	0
1890-01-15	0
1890-01-16	0
1890-01-17	0
1890-01-18	0
1890-01-19	0
1890-01-20	1
1890-01-21	1
1890-01-22	0
1890-01-23	0
1890-01-24	0
1890-01-25	0
1890-01-26	0
1890-01-27	0
1890-01-28	0
1890-01-29	0
1890-01-30	0
1890-01-31	0
1890-02-01	0
1890-02-02	0
1890-02-03	0
1890-02-04	0
1890-02-05	0
1890-02-06	0
1890-02-07	0
1890-02-08	0
1890-02-09	0
1890-02-10	0
1890-02-11	0
1890-02-12	0
1890-02-13	0
1890-02-14	0
1890-02-15	0
1890-02-16	1
1890-02-17	1
1890-02-18	1
1890-02-19	0
1890-02-20	0
1890-02-21	
1890-02-22	0
1890-02-23	0
1890-02-24	0
1890-02-25	1
1890-02-26	0
1890-02-27	0
1890-02-28	0
1890-03-01	0
1890-03-02	0
1890-03-03	0
1890-03-04	0
1890-03-05	0
1890-03-06	0
1890-03-07	0
1890-03-08	0
1890-03-09	0
1890-03-10	0
1890-03-11	0
1890-03-12	0
1890-03-13	1
1890-03-14	0
1890-03-15	0
1890-03-16	1
1890-03-17	1
1890-03-18	1
1890-03-19	0
1890-03-20	
1890-03-21	0
1890-03-22	0
1890-03-23	0
1890-03-24	1
1890-03-25	0
1890-03-26	0
1890-03-27	0
1890-03-28	1
1890-03-29	1
1890-03-30	1
1890-03-31	1
1890-04-01	1
1890-04-02	1
1890-04-03	1
1890-04-04	1
1890-04-05	0
1890-04-06	0
1890-04-07	0
1890-04-08	0
1890-04-09	0
1890-04-10	0
1890-04-11	0
1890-04-12	0
1890-04-13	1
1890-04-14	1
1890-04-15	1
1890-04-16	1
1890-04-17	0
1890-04-18	1
1890-04-19	0
1890-04-20	0
1890-04-21	0
1890-04-22	0
1890-04-23	0
1890-04-24	0
1890-04-25	0
1890-04-26	0
1890-04-27	0
1890-04-28	0
1890-04-29	1
1890-04-30	1
1890-05-01	0
1890-05-02	0
1890-05-03	0
1890-05-04	0
1890-05-05	0
1890-05-06	1
1890-05-07	1
1890-05-08	1
1890-05-09	1
1890-05-10	1
1890-05-11	1
1890-05-12	0
1890-05-13	0
1890-05-14	0
1890-05-15	0
1890-05-16	0
1890-05-17	0
1890-05-18	1
1890-05-19	0
1890-05-20	0
1890-05-21	0
1890-05-22	0
1890-05-23	0
1890-05-24	1
1890-05-25	0
1890-05-26	0
1890-05-27	1
1890-05-28	0
1890-05-29	0
1890-05-30	0
1890-05-31	0
1890-06-01	0
1890-06-02	0
1890-06-03	0
1890-06-04	0
1890-06-05	0
1890-06-06	0
1890-06-07	0
1890-06-08	0
1890-06-09	0
1890-06-10	0
1890-06-11	0
1890-06-12	0
1890-06-13	0
1890-06-14	0
1890-06-15	0
1890-06-16	0
1890-06-17	0
1890-06-18	0
1890-06-19	0
1890-06-20	0
1890-06-21	
1890-06-22	0
1890-06-23	0
1890-06-24	0
1890-06-25	0
1890-06-26	0
1890-06-27	0
1890-06-28	0
1890-06-29	0
1890-06-30	0
1890-07-01	
1890-07-02	0
1890-07-03	0
1890-07-04	0
1890-07-05	0
1890-07-06	0
1890-07-07	0
1890-07-08	
1890-07-09	0
1890-07-10	
1890-07-11	0
1890-07-12	
1890-07-13	0
1890-07-14	0
1890-07-15	0
1890-07-16	0
1890-07-17	0
1890-07-18	0
1890-07-19	0
1890-07-20	0
1890-07-21	
1890-07-22	0
1890-07-23	0
1890-07-24	0
1890-07-25	0
1890-07-26	0
1890-07-27	0
1890-07-28	0
1890-07-29	0
1890-07-30	0
1890-07-31	0
1890-08-01	0
1890-08-02	0
1890-08-03	0
1890-08-04	0
1890-08-05	0
1890-08-06	0
1890-08-07	0
1890-08-08	0
1890-08-09	0
1890-08-10	0
1890-08-11	
1890-08-12	0
1890-08-13	0
1890-08-14	0
1890-08-15	0
1890-08-16	0
1890-08-17	0
1890-08-18	0
1890-08-19	0
1890-08-20	0
1890-08-21	
1890-08-22	
1890-08-23	0
1890-08-24	0
1890-08-25	0
1890-08-26	0
1890-08-27	0
1890-08-28	0
1890-08-29	0
1890-08-30	0
1890-08-31	
1890-09-01	0
1890-09-02	0
1890-09-03	0
1890-09-04	0
1890-09-05	0
1890-09-06	0
1890-09-07	0
1890-09-08	0
1890-09-09	0
1890-09-10	0
1890-09-11	0
1890-09-12	0
1890-09-13	0
1890-09-14	0
1890-09-15	0
1890-09-16	0
1890-09-17	0
1890-09-18	0
1890-09-19	0
1890-09-20	0
1890-09-21	0
1890-09-22	0
1890-09-23	0
1890-09-24	0
1890-09-25	0
1890-09-26	0
1890-09-27	0
1890-09-28	
1890-09-29	0
1890-09-30	
1890-10-01	0
1890-10-02	0
1890-10-03	0
1890-10-04	0
1890-10-05	0
1890-10-06	0
1890-10-07	0
1890-10-08	0
1890-10-09	0
1890-10-10	0
1890-10-11	0
1890-10-12	0
1890-10-13	0
1890-10-14	0
1890-10-15	
1890-10-16	0
1890-10-17	0
1890-10-18	0
1890-10-19	0
1890-10-20	0
1890-10-21	0
1890-10-22	0
1890-10-23	0
1890-10-24	0
1890-10-25	0
1890-10-26	
1890-10-27	0
1890-10-28	0
1890-10-29	0
1890-10-30	0
1890-10-31	0
1890-11-01	0
1890-11-02	0
1890-11-03	0
1890-11-04	0
1890-11-05	0
1890-11-06	0
1890-11-07	0
1890-11-08	0
1890-11-09	0
1890-11-10	0
1890-11-11	1
1890-11-12	0
1890-11-13	0
1890-11-14	0
1890-11-15	0
1890-11-16	0
1890-11-17	0
1890-11-18	0
1890-11-19	
1890-11-20	0
1890-11-21	0
1890-11-22	0
1890-11-23	0
1890-11-24	0
1890-11-25	0
1890-11-26	0
1890-11-27	0
1890-11-28	0
1890-11-29	0
1890-11-30	0
1890-12-01	0
1890-12-02	1
1890-12-03	0
1890-12-04	1
1890-12-05	1
1890-12-06	1
1890-12-07	1
1890-12-08	0
1890-12-09	1
1890-12-10	0
1890-12-11	1
1890-12-12	
1890-12-13	
1890-12-14	1
1890-12-15	1
1890-12-16	0
1890-12-17	0
1890-12-18	0
1890-12-19	0
1890-12-20	0
1890-12-21	0
1890-12-22	0
1890-12-23	1
1890-12-24	0
1890-12-25	0
1890-12-26	0
1890-12-27	0
1890-12-28	0
1890-12-29	1
1890-12-30	1
1890-12-31	0
1891-01-01	1
1891-01-02	0
1891-01-03	0
1891-01-04	0
1891-01-05	0
1891-01-06	0
1891-01-07	0
1891-01-08	0
1891-01-09	0
1891-01-10	0
1891-01-11	0
1891-01-12	0
1891-01-13	0
1891-01-14	0
1891-01-15	0
1891-01-16	0
1891-01-17	0
1891-01-18	0
1891-01-19	0
1891-01-20	0
1891-01-21	0
1891-01-22	0
1891-01-23	0
1891-01-24	0
1891-01-25	0
1891-01-26	0
1891-01-27	1
1891-01-28	0
1891-01-29	0
1891-01-30	0
1891-01-31	0
1891-02-01	0
1891-02-02	0
1891-02-03	0
1891-02-04	0
1891-02-05	0
1891-02-06	0
1891-02-07	0
1891-02-08	0
1891-02-09	0
1891-02-10	0
1891-02-11	0
1891-02-12	0
1891-02-13	0
1891-02-14	0
1891-02-15	0
1891-02-16	0
1891-02-17	0
1891-02-18	0
1891-02-19	0
1891-02-20	0
1891-02-21	0
1891-02-22	0
1891-02-23	0
1891-02-24	0
1891-02-25	0
1891-02-26	0
1891-02-27	1
1891-02-28	0
1891-03-01	0
1891-03-02	0
1891-03-03	0
1891-03-04	0
1891-03-05	0
1891-03-06	0
1891-03-07	0
1891-03-08	0
1891-03-09	0
1891-03-10	1
1891-03-11	0
1891-03-12	0
1891-03-13	0
1891-03-14	0
1891-03-15	0
1891-03-16	1
1891-03-17	1
1891-03-18	1
1891-03-19	1
1891-03-20	0
1891-03-21	0
1891-03-22	1
1891-03-23	0
1891-03-24	0
1891-03-25	0
1891-03-26	0
1891-03-27	0
1891-03-28	1
1891-03-29	1
1891-03-30	1
1891-03-31	0
1891-04-01	1
1891-04-02	0
1891-04-03	0
1891-04-04	0
1891-04-05	0
1891-04-06	0
1891-04-07	0
1891-04-08	0
1891-04-09	0
1891-04-10	0
1891-04-11	0
1891-04-12	0
1891-04-13	0
1891-04-14	0
1891-04-15	0
1891-04-16	0
1891-04-17	0
1891-04-18	0
1891-04-19	0
1891-04-20	0
1891-04-21	0
1891-04-22	1
1891-04-23	0
1891-04-24	0
1891-04-25	0
1891-04-26	1
1891-04-27	0
1891-04-28	0
1891-04-29	0
1891-04-30	0
1891-05-01	0
1891-05-02	0
1891-05-03	0
1891-05-04	0
1891-05-05	0
1891-05-06	0
1891-05-07	0
1891-05-08	0
1891-05-09	0
1891-05-10	0
1891-05-11	0
1891-05-12	0
1891-05-13	0
1891-05-14	1
1891-05-15	0
1891-05-16	0
1891-05-17	0
1891-05-18	0
1891-05-19	0
1891-05-20	1
1891-05-21	0
1891-05-22	1
1891-05-23	0
1891-05-24	0
1891-05-25	0
1891-05-26	0
1891-05-27	0
1891-05-28	0
1891-05-29	1
1891-05-30	0
1891-05-31	1
1891-06-01	0
1891-06-02	0
1891-06-03	1
1891-06-04	0
1891-06-05	0
1891-06-06	0
1891-06-07	1
1891-06-08	0
1891-06-09	0
1891-06-10	0
1891-06-11	0
1891-06-12	0
1891-06-13	0
1891-06-14	0
1891-06-15	0
1891-06-16	0
1891-06-17	0
1891-06-18	0
1891-06-19	0
1891-06-20	0
1891-06-21	0
1891-06-22	0
1891-06-23	0
1891-06-24	0
1891-06-25	0
1891-06-26	0
1891-06-27	0
1891-06-28	0
1891-06-29	0
1891-06-30	0
1891-07-01	0
1891-07-02	0
1891-07-03	0
1891-07-04	0
1891-07-05	0
1891-07-06	0
1891-07-07	0
1891-07-08	0
1891-07-09	0
1891-07-10	0
1891-07-11	0
1891-07-12	0
1891-07-13	0
1891-07-14	0
1891-07-15	0
1891-07-16	0
1891-07-17	0
1891-07-18	0
1891-07-19	0
1891-07-20	0
1891-07-21	0
1891-07-22	0
1891-07-23	0
1891-07-24	0
1891-07-25	0
1891-07-26	0
1891-07-27	0
1891-07-28	0
1891-07-29	0
1891-07-30	0
1891-07-31	0
1891-08-01	0
1891-08-02	0
1891-08-03	0
1891-08-04	0
1891-08-05	0
1891-08-06	0
1891-08-07	0
1891-08-08	0
1891-08-09	0
1891-08-10	0
1891-08-11	0
1891-08-12	0
1891-08-13	0
1891-08-14	0
1891-08-15	0
1891-08-16	0
1891-08-17	0
1891-08-18	0
1891-08-19	0
1891-08-20	0
1891-08-21	0
1891-08-22	0
1891-08-23	0
1891-08-24	0
1891-08-25	0
1891-08-26	0
1891-08-27	0
1891-08-28	0
1891-08-29	0
1891-08-30	0
1891-08-31	0
1891-09-01	0
1891-09-02	0
1891-09-03	0
1891-09-04	0
1891-09-05	0
1891-09-06	0
1891-09-07	0
1891-09-08	0
1891-09-09	0
1891-09-10	0
1891-09-11	0
1891-09-12	0
1891-09-13	0
1891-09-14	0
1891-09-15	0
1891-09-16	0
1891-09-17	0
1891-09-18	0
1891-09-19	0
1891-09-20	0
1891-09-21	0
1891-09-22	0
1891-09-23	0
1891-09-24	0
1891-09-25	0
1891-09-26	0
1891-09-27	0
1891-09-28	0
1891-09-29	0
1891-09-30	0
1891-10-01	0
1891-10-02	0
1891-10-03	0
1891-10-04	0
1891-10-05	0
1891-10-06	0
1891-10-07	0
1891-10-08	0
1891-10-09	0
1891-10-10	0
1891-10-11	0
1891-10-12	0
1891-10-13	0
1891-10-14	0
1891-10-15	0
1891-10-16	0
1891-10-17	0
1891-10-18	0
1891-10-19	0
1891-10-20	1
1891-10-21	0
1891-10-22	1
1891-10-23	1
1891-10-24	0
1891-10-25	0
1891-10-26	0
1891-10-27	1
1891-10-28	0
1891-10-29	1
1891-10-30	0
1891-10-31	1
1891-11-01	0
1891-11-02	1
1891-11-03	0
1891-11-04	0
1891-11-05	0
1891-11-06	0
1891-11-07	0
1891-11-08	0
1891-11-09	0
1891-11-10	1
1891-11-11	0
1891-11-12	0
1891-11-13	0
1891-11-14	0
1891-11-15	0
1891-11-16	0
1891-11-17	0
1891-11-18	0
1891-11-19	0
1891-11-20	0
1891-11-21	1
1891-11-22	1
1891-11-23	0
1891-11-24	0
1891-11-25	0
1891-11-26	0
1891-11-27	0
1891-11-28	1
1891-11-29	0
1891-11-30	0
1891-12-01	1
1891-12-02	0
1891-12-03	0
1891-12-04	0
1891-12-05	0
1891-12-06	0
1891-12-07	0
1891-12-08	0
1891-12-09	0
1891-12-10	0
1891-12-11	0
1891-12-12	0
1891-12-13	0
1891-12-14	0
1891-12-15	0
1891-12-16	0
1891-12-17	0
1891-12-18	0
1891-12-19	0
1891-12-20	0
1891-12-21	0
1891-12-22	0
1891-12-23	0
1891-12-24	0
1891-12-25	1
1891-12-26	0
1891-12-27	0
1891-12-28	0
1891-12-29	0
1891-12-30	0
1891-12-31	0
1892-01-01	0
1892-01-02	0
1892-01-03	1
1892-01-04	0
1892-01-05	0
1892-01-06	0
1892-01-07	0
1892-01-08	1
1892-01-09	1
1892-01-10	0
1892-01-11	1
1892-01-12	0
1892-01-13	1
1892-01-14	0
1892-01-15	0
1892-01-16	1
1892-01-17	1
1892-01-18	0
1892-01-19	0
1892-01-20	0
1892-01-21	0
1892-01-22	0
1892-01-23	0
1892-01-24	0
1892-01-25	0
1892-01-26	0
1892-01-27	0
1892-01-28	0
1892-01-29	0
1892-01-30	0
1892-01-31	0
1892-02-01	0
1892-02-02	0
1892-02-03	0
1892-02-04	0
1892-02-05	0
1892-02-06	0
1892-02-07	0
1892-02-08	0
1892-02-09	0
1892-02-10	0
1892-02-11	0
1892-02-12	0
1892-02-13	0
1892-02-14	0
1892-02-15	0
1892-02-16	0
1892-02-17	1
1892-02-18	0
1892-02-19	1
1892-02-20	0
1892-02-21	0
1892-02-22	1
1892-02-23	1
1892-02-24	0
1892-02-25	0
1892-02-26	1
1892-02-27	0
1892-02-28	1
1892-02-29	1
1892-03-01	1
1892-03-02	1
1892-03-03	0
1892-03-04	0
1892-03-05	0
1892-03-06	0
1892-03-07	0
1892-03-08	0
1892-03-09	0
1892-03-10	0
1892-03-11	0
1892-03-12	0
1892-03-13	0
1892-03-14	0
1892-03-15	0
1892-03-16	0
1892-03-17	0
1892-03-18	0
1892-03-19	1
1892-03-20	0
1892-03-21	0
1892-03-22	0
1892-03-23	1
1892-03-24	1
1892-03-25	1
1892-03-26	1
1892-03-27	0
1892-03-28	0
1892-03-29	0
1892-03-30	0
1892-03-31	0
1892-04-01	1
1892-04-02	0
1892-04-03	0
1892-04-04	0
1892-04-05	0
1892-04-06	0
1892-04-07	1
1892-04-08	0
1892-04-09	1
1892-04-10	0
1892-04-11	0
1892-04-12	0
1892-04-13	0
1892-04-14	0
1892-04-15	0
1892-04-16	0
1892-04-17	1
1892-04-18	0
1892-04-19	0
1892-04-20	0
1892-04-21	0
1892-04-22	0
1892-04-23	0
1892-04-24	0
1892-04-25	0
1892-04-26	0
1892-04-27	0
1892-04-28	0
1892-04-29	0
1892-04-30	0
1892-05-01	0
1892-05-02	1
1892-05-03	0
1892-05-04	0
1892-05-05	1
1892-05-06	1
1892-05-07	0
1892-05-08	0
1892-05-09	1
1892-05-10	0
1892-05-11	0
1892-05-12	0
1892-05-13	0
1892-05-14	0
1892-05-15	0
1892-05-16	0
1892-05-17	0
1892-05-18	0
1892-05-19	0
1892-05-20	0
1892-05-21	0
1892-05-22	0
1892-05-23	0
1892-05-24	0
1892-05-25	0
1892-05-26	0
1892-05-27	0
1892-05-28	0
1892-05-29	0
1892-05-30	0
1892-05-31	0
1892-06-01	0
1892-06-02	0
1892-06-03	0
1892-06-04	0
1892-06-05	0
1892-06-06	0
1892-06-07	0
1892-06-08	0
1892-06-09	0
1892-06-10	0
1892-06-11	0
1892-06-12	0
1892-06-13	0
1892-06-14	1
1892-06-15	0
1892-06-16	0
1892-06-17	1
1892-06-18	0
1892-06-19	0
1892-06-20	0
1892-06-21	0
1892-06-22	0
1892-06-23	0
1892-06-24	0
1892-06-25	0
1892-06-26	0
1892-06-27	0
1892-06-28	0
1892-06-29	0
1892-06-30	0
1892-07-01	0
1892-07-02	0
1892-07-03	0
1892-07-04	0
1892-07-05	0
1892-07-06	0
1892-07-07	0
1892-07-08	0
1892-07-09	0
1892-07-10	0
1892-07-11	0
1892-07-12	0
1892-07-13	0
1892-07-14	0
1892-07-15	0
1892-07-16	0
1892-07-17	0
1892-07-18	0
1892-07-19	0
1892-07-20	0
1892-07-21	0
1892-07-22	0
1892-07-23	0
1892-07-24	0
1892-07-25	0
1892-07-26	0
1892-07-27	0
1892-07-28	0
1892-07-29	0
1892-07-30	0
1892-07-31	0
1892-08-01	0
1892-08-02	0
1892-08-03	0
1892-08-04	0
1892-08-05	0
1892-08-06	0
1892-08-07	0
1892-08-08	0
1892-08-09	0
1892-08-10	0
1892-08-11	0
1892-08-12	0
1892-08-13	0
1892-08-14	0
1892-08-15	0
1892-08-16	0
1892-08-17	0
1892-08-18	0
1892-08-19	0
1892-08-20	0
1892-08-21	0
1892-08-22	0
1892-08-23	0
1892-08-24	0
1892-08-25	0
1892-08-26	0
1892-08-27	0
1892-08-28	0
1892-08-29	0
1892-08-30	0
1892-08-31	0
1892-09-01	0
1892-09-02	0
1892-09-03	0
1892-09-04	0
1892-09-05	0
1892-09-06	0
1892-09-07	0
1892-09-08	0
1892-09-09	0
1892-09-10	0
1892-09-11	0
1892-09-12	0
1892-09-13	0
1892-09-14	0
1892-09-15	0
1892-09-16	0
1892-09-17	0
1892-09-18	0
1892-09-19	0
1892-09-20	0
1892-09-21	0
1892-09-22	0
1892-09-23	0
1892-09-24	0
1892-09-25	0
1892-09-26	0
1892-09-27	0
1892-09-28	0
1892-09-29	0
1892-09-30	0
1892-10-01	0
1892-10-02	0
1892-10-03	0
1892-10-04	0
1892-10-05	0
1892-10-06	1
1892-10-07	0
1892-10-08	0
1892-10-09	0
1892-10-10	0
1892-10-11	0
1892-10-12	0
1892-10-13	0
1892-10-14	0
1892-10-15	0
1892-10-16	0
1892-10-17	0
1892-10-18	0
1892-10-19	1
1892-10-20	0
1892-10-21	0
1892-10-22	0
1892-10-23	0
1892-10-24	0
1892-10-25	0
1892-10-26	0
1892-10-27	0
1892-10-28	0
1892-10-29	0
1892-10-30	1
1892-10-31	0
1892-11-01	0
1892-11-02	0
1892-11-03	0
1892-11-04	0
1892-11-05	1
1892-11-06	0
1892-11-07	0
1892-11-08	0
1892-11-09	0
1892-11-10	0
1892-11-11	0
1892-11-12	0
1892-11-13	0
1892-11-14	0
1892-11-15	0
1892-11-16	0
1892-11-17	0
1892-11-18	0
1892-11-19	0
1892-11-20	0
1892-11-21	0
1892-11-22	1
1892-11-23	0
1892-11-24	0
1892-11-25	0
1892-11-26	0
1892-11-27	0
1892-11-28	0
1892-11-29	0
1892-11-30	0
1892-12-01	0
1892-12-02	0
1892-12-03	0
1892-12-04	0
1892-12-05	0
1892-12-06	0
1892-12-07	0
1892-12-08	0
1892-12-09	0
1892-12-10	0
1892-12-11	0
1892-12-12	0
1892-12-13	0
1892-12-14	0
1892-12-15	0
1892-12-16	0
1892-12-17	0
1892-12-18	0
1892-12-19	0
1892-12-20	0
1892-12-21	0
1892-12-22	0
1892-12-23	0
1892-12-24	0
1892-12-25	0
1892-12-26	0
1892-12-27	0
1892-12-28	0
1892-12-29	0
1892-12-30	0
1892-12-31	0
1893-01-01	0
1893-01-02	0
1893-01-03	0
1893-01-04	0
1893-01-05	0
1893-01-06	0
1893-01-07	1
1893-01-08	0
1893-01-09	0
1893-01-10	1
1893-01-11	1
1893-01-12	1
1893-01-13	1
1893-01-14	0
1893-01-15	0
1893-01-16	0
1893-01-17	0
1893-01-18	0
1893-01-19	0
1893-01-20	0
1893-01-21	0
1893-01-22	0
1893-01-23	0
1893-01-24	0
1893-01-25	0
1893-01-26	0
1893-01-27	0
1893-01-28	0
1893-01-29	1
1893-01-30	0
1893-01-31	0
1893-02-01	0
1893-02-02	0
1893-02-03	0
1893-02-04	0
1893-02-05	0
1893-02-06	0
1893-02-07	0
1893-02-08	0
1893-02-09	0
1893-02-10	0
1893-02-11	0
1893-02-12	0
1893-02-13	0
1893-02-14	0
1893-02-15	1
1893-02-16	0
1893-02-17	0
1893-02-18	0
1893-02-19	1
1893-02-20	0
1893-02-21	1
1893-02-22	1
1893-02-23	1
1893-02-24	0
1893-02-25	0
1893-02-26	1
1893-02-27	1
1893-02-28	1
1893-03-01	0
1893-03-02	0
1893-03-03	0
1893-03-04	0
1893-03-05	0
1893-03-06	0
1893-03-07	0
1893-03-08	0
1893-03-09	0
1893-03-10	0
1893-03-11	0
1893-03-12	0
1893-03-13	1
1893-03-14	0
1893-03-15	0
1893-03-16	0
1893-03-17	0
1893-03-18	0
1893-03-19	0
1893-03-20	0
1893-03-21	0
1893-03-22	0
1893-03-23	0
1893-03-24	0
1893-03-25	0
1893-03-26	0
1893-03-27	1
1893-03-28	0
1893-03-29	0
1893-03-30	1
1893-03-31	1
1893-04-01	0
1893-04-02	0
1893-04-03	0
1893-04-04	0
1893-04-05	0
1893-04-06	0
1893-04-07	0
1893-04-08	0
1893-04-09	0
1893-04-10	1
1893-04-11	0
1893-04-12	0
