TBC = barometer temperature °C, p_fransk - instrument reading fr.inches-12lines,then decimal: 

INDEX	YR	MON	DAY	HR	TBC	P_FR	HPA	TP0C	GP45 	PSL
3293	1854	1	2	16	12.0	28005	1012.0	1010.0	1011.6	1012.2
3294	1854	1	2	21	7.0	28013	1014.4	1013.2	1014.8	1015.4
3295	1854	1	3	9	13.0	28021	1016.8	1014.6	1016.2	1016.8
3296	1854	1	3	16	11.0	28016	1015.3	1013.4	1015.0	1015.6
3297	1854	1	3	21	7.0	28010	1013.5	1012.3	1013.9	1014.5
3298	1854	1	4	9	10.0	27116	1009.3	1007.6	1009.2	1009.8
3299	1854	1	4	16	7.0	27108	1006.9	1005.7	1007.3	1007.9
3300	1854	1	4	21	10.0	27108	1006.9	1005.2	1006.8	1007.4
3301	1854	1	5	9	6.0	27109	1007.2	1006.2	1007.8	1008.4
3302	1854	1	5	16	4.0	27107	1006.6	1005.9	1007.5	1008.1
3303	1854	1	5	21	2.0	27114	1008.7	1008.4	1010.0	1010.6
3304	1854	1	6	9	6.0	28004	1011.7	1010.7	1012.3	1012.9
3305	1854	1	6	16	5.0	28004	1011.7	1010.9	1012.5	1013.1
3306	1854	1	6	21	3.0	28004	1011.7	1011.2	1012.8	1013.4
3307	1854	1	7	9	6.0	28006	1012.3	1011.3	1012.9	1013.5
3308	1854	1	7	16	5.0	28007	1012.6	1011.8	1013.4	1014.0
3309	1854	1	7	21	4.0	28018	1015.9	1015.2	1016.8	1017.4
3310	1854	1	8	9	9.0	28024	1017.7	1016.2	1017.8	1018.4
3311	1854	1	8	16	13.0	28033	1020.5	1018.3	1019.9	1020.5
3312	1854	1	8	21	16.0	28022	1017.1	1014.4	1016.0	1016.6
3313	1854	1	9	9	6.0	28012	1014.1	1013.1	1014.7	1015.3
3314	1854	1	9	16	6.0	28013	1014.4	1013.4	1015.0	1015.6
3315	1854	1	9	21	3.0	28023	1017.4	1016.9	1018.5	1019.1
3316	1854	1	10	9	4.0	28025	1018.0	1017.3	1018.9	1019.5
3317	1854	1	10	16	2.0	28019	1016.2	1015.9	1017.5	1018.1
3318	1854	1	10	21	3.0	27117	1009.6	1009.1	1010.7	1011.3
3319	1854	1	11	9	8.0	27086	1000.3	998.9	1000.5	1001.1
3320	1854	1	11	16	6.0	27063	993.4	992.4	994.0	994.6
3321	1854	1	11	21	6.0	27072	996.1	995.1	996.7	997.3
3322	1854	1	12	9	10.0	27075	997.0	995.3	996.9	997.5
3323	1854	1	12	16	13.0	27062	993.1	990.9	992.5	993.1
3324	1854	1	12	21	9.0	27040	986.5	985.0	986.6	987.2
3325	1854	1	13	9	12.0	27052	990.1	988.1	989.7	990.3
3326	1854	1	13	16	14.0	27059	992.2	989.8	991.4	992.0
3327	1854	1	13	21	15.0	27064	993.7	991.2	992.8	993.4
3328	1854	1	14	9	12.0	27053	990.4	988.4	990.0	990.6
3329	1854	1	14	16	15.0	27045	988.0	985.5	987.1	987.7
3330	1854	1	14	21	12.0	27046	988.3	986.3	987.9	988.5
3331	1854	1	15	9	14.0	27056	991.3	988.9	990.5	991.1
3332	1854	1	15	16	13.0	27062	993.1	990.9	992.5	993.1
3333	1854	1	15	21	16.0	27074	996.7	994.0	995.6	996.2
3334	1854	1	16	9	10.0	27070	995.5	993.8	995.4	996.0
3335	1854	1	16	16	10.0	27063	993.4	991.7	993.3	993.9
3336	1854	1	16	21	8.0	27045	988.0	986.6	988.2	988.8
3337	1854	1	17	9	10.0	27033	984.4	982.7	984.3	984.9
3338	1854	1	17	16	11.0	27036	985.3	983.4	985.0	985.6
3339	1854	1	17	21	10.0	27039	986.2	984.5	986.1	986.7
3340	1854	1	18	9	10.0	27030	983.5	981.8	983.4	984.0
3341	1854	1	18	16	12.0	27029	983.2	981.2	982.8	983.4
3342	1854	1	18	21	10.0	27046	988.3	986.6	988.2	988.8
3343	1854	1	19	9	11.0	27028	982.9	981.0	982.6	983.2
3344	1854	1	19	16	14.0	27011	977.7	975.3	976.9	977.5
3345	1854	1	19	21	14.0	26103	969.3	966.9	968.5	969.1
3346	1854	1	20	9	12.0	26089	965.1	963.1	964.7	965.3
3347	1854	1	20	16	11.0	26101	968.7	966.8	968.4	969.0
3348	1854	1	20	21	10.0	26119	974.1	972.4	974.0	974.6
3349	1854	1	21	9	11.0	27050	989.5	987.6	989.2	989.8
3350	1854	1	21	16	10.0	27045	988.0	986.3	987.9	988.5
3351	1854	1	21	21	8.0	26114	972.6	971.2	972.8	973.4
3352	1854	1	22	9	11.0	26080	962.4	960.5	962.1	962.7
3353	1854	1	22	16	13.0	27004	975.6	973.4	975.0	975.6
3354	1854	1	22	21	10.0	27042	987.1	985.4	987.0	987.6
3355	1854	1	23	9	10.0	27034	984.7	983.0	984.6	985.2
3356	1854	1	23	16	13.0	27000	974.4	972.2	973.8	974.4
3357	1854	1	23	21	12.0	26053	954.3	952.3	953.9	954.5
3358	1854	1	24	9	10.0	26038	949.8	948.1	949.7	950.3
3359	1854	1	24	16	12.0	26042	951.0	949.0	950.6	951.2
3360	1854	1	24	21	9.0	26040	950.4	948.9	950.5	951.1
3361	1854	1	25	9	9.0	26078	961.8	960.3	961.9	962.5
3362	1854	1	25	16	8.0	26077	961.5	960.1	961.7	962.3
3363	1854	1	25	21	8.0	26098	967.8	966.4	968.0	968.6
3364	1854	1	26	9	8.0	27025	982.0	980.6	982.2	982.8
3365	1854	1	26	16	7.0	27050	989.5	988.3	989.9	990.5
3366	1854	1	26	21	6.0	27035	985.0	984.0	985.6	986.2
3367	1854	1	27	9	9.0	26041	950.7	949.2	950.8	951.4
3368	1854	1	27	16	8.0	26037	949.5	948.1	949.7	950.3
3369	1854	1	27	21	8.0	26105	969.9	968.5	970.1	970.7
3370	1854	1	28	9	6.0	27033	984.4	983.4	985.0	985.6
3371	1854	1	28	16	7.0	27031	983.8	982.6	984.2	984.8
3372	1854	1	28	21	6.0	27012	978.0	977.0	978.6	979.2
3373	1854	1	29	9	8.0	27018	979.9	978.5	980.1	980.7
3374	1854	1	29	16	9.0	27023	981.4	979.9	981.5	982.1
3375	1854	1	29	21	6.0	27025	982.0	981.0	982.6	983.2
3376	1854	1	30	9	5.0	27020	980.5	979.7	981.3	981.9
3377	1854	1	30	16	5.0	27013	978.3	977.5	979.1	979.7
3378	1854	1	30	21	5.0	27013	978.3	977.5	979.1	979.7
3379	1854	1	31	9	8.0	27027	982.6	981.2	982.8	983.4
3380	1854	1	31	16	5.0	27040	986.5	985.7	987.3	987.9
3381	1854	1	31	21	5.0	27051	989.8	989.0	990.6	991.2
3382	1854	2	1	9	4.0	27080	998.5	997.8	999.4	1000.0
3383	1854	2	1	16	4.0	27084	999.7	999.0	1000.6	1001.2
3384	1854	2	1	21	3.0	27076	997.3	996.8	998.4	999.0
3385	1854	2	2	9	5.0	27051	989.8	989.0	990.6	991.2
3386	1854	2	2	16	6.0	27067	994.6	993.6	995.2	995.8
3387	1854	2	2	21	7.0	27077	997.6	996.4	998.0	998.6
3388	1854	2	3	9	9.0	27076	997.3	995.8	997.4	998.0
3389	1854	2	3	16	10.0	27081	998.8	997.1	998.7	999.3
3390	1854	2	3	21	10.0	27053	990.4	988.7	990.3	990.9
3391	1854	2	4	9	13.0	27003	975.3	973.1	974.7	975.3
3392	1854	2	4	16	12.0	26090	965.4	963.4	965.0	965.6
3393	1854	2	4	21	10.0	26081	962.7	961.0	962.6	963.2
3394	1854	2	5	9	8.0	26112	972.0	970.6	972.2	972.8
3395	1854	2	5	16	8.0	26102	969.0	967.6	969.2	969.8
3396	1854	2	5	21	8.0	26088	964.8	963.4	965.0	965.6
3397	1854	2	6	9	6.0	26087	964.5	963.5	965.1	965.7
3398	1854	2	6	16	7.0	26087	964.5	963.3	964.9	965.5
3399	1854	2	6	21	19.0	26114	972.6	969.4	971.0	971.6
3400	1854	2	7	9	6.0	27011	977.7	976.7	978.3	978.9
3401	1854	2	7	16	6.0	27013	978.3	977.3	978.9	979.5
3402	1854	2	7	21	6.0	27035	985.0	984.0	985.6	986.2
3403	1854	2	8	9	6.0	27096	1003.3	1002.3	1003.9	1004.5
3404	1854	2	8	16	6.0	28028	1019.0	1018.0	1019.6	1020.2
3405	1854	2	8	21	19.0	28060	1028.6	1025.4	1027.0	1027.6
3406	1854	2	9	9	8.0	28053	1026.5	1025.1	1026.7	1027.3
3407	1854	2	9	16	20.0	28051	1025.9	1022.5	1024.1	1024.7
3408	1854	2	9	21	15.0	28051	1025.9	1023.4	1025.0	1025.6
3409	1854	2	10	9	10.0	27117	1009.6	1007.9	1009.5	1010.1
3410	1854	2	10	16	18.0	27118	1009.9	1006.8	1008.4	1009.0
3411	1854	2	10	21	14.0	28005	1012.0	1009.6	1011.2	1011.8
3412	1854	2	11	9	14.0	28016	1015.3	1012.9	1014.5	1015.1
3413	1854	2	11	16	13.0	28011	1013.8	1011.6	1013.2	1013.8
3414	1854	2	11	21	10.0	28000	1010.5	1008.8	1010.4	1011.0
3415	1854	2	12	9	13.0	28015	1015.0	1012.8	1014.4	1015.0
3416	1854	2	12	16	13.0	28022	1017.1	1014.9	1016.5	1017.1
3417	1854	2	12	21	13.0	28034	1020.8	1018.6	1020.2	1020.8
3418	1854	2	13	9	11.0	27118	1009.9	1008.0	1009.6	1010.2
3419	1854	2	13	16	12.0	27078	997.9	995.9	997.5	998.1
3420	1854	2	13	21	15.0	27056	991.3	988.8	990.4	991.0
3421	1854	2	14	9	10.0	27106	1006.3	1004.6	1006.2	1006.8
3422	1854	2	14	16	7.0	28026	1018.4	1017.2	1018.8	1019.4
3423	1854	2	14	21	4.0	28071	1031.9	1031.2	1032.8	1033.4
3424	1854	2	15	9	2.0	28038	1022.0	1021.7	1023.3	1023.9
3425	1854	2	15	16	2.0	28010	1013.5	1013.2	1014.8	1015.4
3426	1854	2	15	21	4.0	27076	997.3	996.6	998.2	998.8
3427	1854	2	16	9	8.0	27043	987.4	986.0	987.6	988.2
3428	1854	2	16	16	7.0	27040	986.5	985.3	986.9	987.5
3429	1854	2	16	21	13.0	27064	993.7	991.5	993.1	993.7
3430	1854	2	17	9	1.0	27102	1005.1	1004.9	1006.5	1007.1
3431	1854	2	17	16	4.0	28012	1014.1	1013.4	1015.0	1015.6
3432	1854	2	17	21	4.0	28045	1024.1	1023.4	1025.0	1025.6
3433	1854	2	18	9	3.0	28054	1026.8	1026.3	1027.9	1028.5
3434	1854	2	18	16	3.0	28041	1022.9	1022.4	1024.0	1024.6
3435	1854	2	18	21	2.0	27098	1003.9	1003.6	1005.2	1005.8
3436	1854	2	19	9	4.0	27038	985.9	985.2	986.8	987.4
3437	1854	2	19	16	14.0	27040	986.5	984.1	985.7	986.3
3438	1854	2	19	21	15.0	27022	981.1	978.6	980.2	980.8
3439	1854	2	20	9	10.0	27044	987.7	986.0	987.6	988.2
3440	1854	2	20	16	9.0	27051	989.8	988.3	989.9	990.5
3441	1854	2	20	21	18.0	27058	991.9	988.8	990.4	991.0
3442	1854	2	21	9	10.0	27023	981.4	979.7	981.3	981.9
3443	1854	2	21	16	10.0	27001	974.7	973.0	974.6	975.2
3444	1854	2	21	21	9.0	26100	968.4	966.9	968.5	969.1
3445	1854	2	22	9	7.0	27012	978.0	976.8	978.4	979.0
3446	1854	2	22	16	10.0	27017	979.6	977.9	979.5	980.1
3447	1854	2	22	21	9.0	27049	989.2	987.7	989.3	989.9
3448	1854	2	23	9	10.0	27100	1004.5	1002.8	1004.4	1005.0
3449	1854	2	23	16	14.0	27078	997.9	995.5	997.1	997.7
3450	1854	2	23	21	16.0	27000	974.4	971.7	973.3	973.9
3451	1854	2	24	9	11.0	26111	971.7	969.8	971.4	972.0
3452	1854	2	24	16	8.0	27057	991.6	990.2	991.8	992.4
3453	1854	2	24	21	6.0	27095	1003.0	1002.0	1003.6	1004.2
3454	1854	2	25	9	6.0	28043	1023.5	1022.5	1024.1	1024.7
3455	1854	2	25	16	7.0	28049	1025.3	1024.1	1025.7	1026.3
3456	1854	2	25	21	5.0	28021	1016.8	1016.0	1017.6	1018.2
3457	1854	2	26	9	6.0	27067	994.6	993.6	995.2	995.8
3458	1854	2	26	16	9.0	27076	997.3	995.8	997.4	998.0
3459	1854	2	26	21	11.0	27061	992.8	990.9	992.5	993.1
3460	1854	2	27	9	10.0	27020	980.5	978.8	980.4	981.0
3461	1854	2	27	16	14.0	27027	982.6	980.2	981.8	982.4
3462	1854	2	27	21	13.0	27030	983.5	981.3	982.9	983.5
3463	1854	2	28	9	14.0	27026	982.3	979.9	981.5	982.1
3464	1854	2	28	16	13.0	27022	981.1	978.9	980.5	981.1
3465	1854	2	28	21	11.0	26090	965.4	963.5	965.1	965.7
3466	1854	3	1	9	10.0	27000	974.4	972.7	974.3	974.9
3467	1854	3	1	16	9.0	27030	983.5	982.0	983.6	984.2
3468	1854	3	1	21	8.0	27060	992.5	991.1	992.7	993.3
3469	1854	3	2	9	8.0	27081	998.8	997.4	999.0	999.6
3470	1854	3	2	16	10.0	27082	999.1	997.4	999.0	999.6
3471	1854	3	2	21	16.0	27084	999.7	997.0	998.6	999.2
3472	1854	3	3	9	8.0	28012	1014.1	1012.7	1014.3	1014.9
3473	1854	3	3	16	9.0	28015	1015.0	1013.5	1015.1	1015.7
3474	1854	3	3	21	9.0	28024	1017.7	1016.2	1017.8	1018.4
3475	1854	3	4	9	8.0	28042	1023.2	1021.8	1023.4	1024.0
3476	1854	3	4	16	8.0	28053	1026.5	1025.1	1026.7	1027.3
3477	1854	3	4	21	8.0	28070	1031.6	1030.2	1031.8	1032.4
3478	1854	3	5	9	6.0	28062	1029.2	1028.2	1029.8	1030.4
3479	1854	3	5	16	9.0	28054	1026.8	1025.3	1026.9	1027.5
3480	1854	3	5	21	9.0	28043	1023.5	1022.0	1023.6	1024.2
3481	1854	3	6	9	10.0	28005	1012.0	1010.3	1011.9	1012.5
3482	1854	3	6	16	12.0	27115	1009.0	1007.0	1008.6	1009.2
3483	1854	3	6	21	17.0	27089	1001.2	998.3	999.9	1000.5
3484	1854	3	7	9	13.0	27066	994.3	992.1	993.7	994.3
3485	1854	3	7	16	13.0	27063	993.4	991.2	992.8	993.4
3486	1854	3	7	21	12.0	27047	988.6	986.6	988.2	988.8
3487	1854	3	8	9	13.0	27035	985.0	982.8	984.4	985.0
3488	1854	3	8	16	10.0	27043	987.4	985.7	987.3	987.9
3489	1854	3	8	21	10.0	27053	990.4	988.7	990.3	990.9
3490	1854	3	9	9	11.0	27057	991.6	989.7	991.3	991.9
3491	1854	3	9	16	12.0	27060	992.5	990.5	992.1	992.7
3492	1854	3	9	21	15.0	27050	989.5	987.0	988.6	989.2
3493	1854	3	10	9	9.0	27042	987.1	985.6	987.2	987.8
3494	1854	3	10	16	13.0	27050	989.5	987.3	988.9	989.5
3495	1854	3	10	21	12.0	27054	990.7	988.7	990.3	990.9
3496	1854	3	11	9	11.0	27042	987.1	985.2	986.8	987.4
3497	1854	3	11	16	11.0	27023	981.4	979.5	981.1	981.7
3498	1854	3	11	21	10.0	27026	982.3	980.6	982.2	982.8
3499	1854	3	12	9	8.0	26114	972.6	971.2	972.8	973.4
3500	1854	3	12	16	11.0	26104	969.6	967.7	969.3	969.9
3501	1854	3	12	21	9.0	27022	981.1	979.6	981.2	981.8
3502	1854	3	13	9	6.0	27030	983.5	982.5	984.1	984.7
3503	1854	3	13	16	8.0	26116	973.2	971.8	973.4	974.0
3504	1854	3	13	21	15.0	26036	949.2	946.7	948.3	948.9
3505	1854	3	14	9	13.0	26018	943.8	941.6	943.2	943.8
3506	1854	3	14	16	13.0	26060	956.4	954.2	955.8	956.4
3507	1854	3	14	21	16.0	27033	984.4	981.7	983.3	983.9
3508	1854	3	15	9	11.0	27041	986.8	984.9	986.5	987.1
3509	1854	3	15	16	14.0	27043	987.4	985.0	986.6	987.2
3510	1854	3	15	21	12.0	27040	986.5	984.5	986.1	986.7
3511	1854	3	16	9	10.0	26108	970.8	969.1	970.7	971.3
3512	1854	3	16	16	11.0	27022	981.1	979.2	980.8	981.4
3513	1854	3	16	21	17.0	27062	993.1	990.2	991.8	992.4
3514	1854	3	17	9	11.0	27082	999.1	997.2	998.8	999.4
3515	1854	3	17	16	13.0	27090	1001.5	999.3	1000.9	1001.5
3516	1854	3	17	21	11.0	27111	1007.8	1005.9	1007.5	1008.1
3517	1854	3	18	9	10.0	28055	1027.1	1025.4	1027.0	1027.6
3518	1854	3	18	16	13.0	28075	1033.1	1030.9	1032.5	1033.1
3519	1854	3	18	21	11.0	28076	1033.4	1031.5	1033.1	1033.7
3520	1854	3	19	9	7.0	28046	1024.4	1023.2	1024.8	1025.4
3521	1854	3	19	16	18.0	28055	1027.1	1024.0	1025.6	1026.2
3522	1854	3	19	21	11.0	28065	1030.1	1028.2	1029.8	1030.4
3523	1854	3	20	9	10.0	28090	1037.6	1035.9	1037.5	1038.1
3524	1854	3	20	16	13.0	28011	1013.8	1011.6	1013.2	1013.8
3525	1854	3	20	21	15.0	28087	1036.7	1034.2	1035.8	1036.4
3526	1854	3	21	9	13.0	28074	1032.8	1030.6	1032.2	1032.8
3527	1854	3	21	16	14.0	28076	1033.4	1031.0	1032.6	1033.2
3528	1854	3	21	21	12.0	28077	1033.7	1031.7	1033.3	1033.9
3529	1854	3	22	9	10.0	28044	1023.8	1022.1	1023.7	1024.3
3530	1854	3	22	16	16.0	28061	1028.9	1026.2	1027.8	1028.4
3531	1854	3	22	21	14.0	28062	1029.2	1026.8	1028.4	1029.0
3532	1854	3	23	9	12.0	28069	1031.3	1029.3	1030.9	1031.5
3533	1854	3	23	16	16.0	28078	1034.0	1031.3	1032.9	1033.5
3534	1854	3	23	21	16.0	28068	1031.0	1028.3	1029.9	1030.5
3535	1854	3	24	9	12.0	28027	1018.7	1016.7	1018.3	1018.9
3536	1854	3	24	16	14.0	28024	1017.7	1015.3	1016.9	1017.5
3537	1854	3	24	21	12.0	28034	1020.8	1018.8	1020.4	1021.0
3538	1854	3	25	9	10.0	28100	1040.6	1038.9	1040.5	1041.1
3539	1854	3	25	16	14.0	27107	1006.6	1004.2	1005.8	1006.4
3540	1854	3	25	21	14.0	27099	1004.2	1001.8	1003.4	1004.0
3541	1854	3	26	9	11.0	27090	1001.5	999.6	1001.2	1001.8
3542	1854	3	26	16	16.0	27092	1002.1	999.4	1001.0	1001.6
3543	1854	3	26	21	17.0	27075	997.0	994.1	995.7	996.3
3544	1854	3	27	9	12.0	27093	1002.4	1000.4	1002.0	1002.6
3545	1854	3	27	16	16.0	27104	1005.7	1003.0	1004.6	1005.2
3546	1854	3	27	21	15.0	27091	1001.8	999.3	1000.9	1001.5
3547	1854	3	28	9	11.0	27022	981.1	979.2	980.8	981.4
3548	1854	3	28	16	15.0	27036	985.3	982.8	984.4	985.0
3549	1854	3	28	21	12.0	27044	987.7	985.7	987.3	987.9
3550	1854	3	29	9	11.0	26061	956.7	954.8	956.4	957.0
3551	1854	3	29	16	13.0	26070	959.4	957.2	958.8	959.4
3552	1854	3	29	21	10.0	26110	971.4	969.7	971.3	971.9
3553	1854	3	30	9	6.0	27023	981.4	980.4	982.0	982.6
3554	1854	3	30	16	7.0	27040	986.5	985.3	986.9	987.5
3555	1854	3	30	21	12.0	27050	989.5	987.5	989.1	989.7
3556	1854	3	31	9	9.0	26083	963.3	961.8	963.4	964.0
3557	1854	3	31	16	14.0	26073	960.3	957.9	959.5	960.1
3558	1854	3	31	21	13.0	27035	985.0	982.8	984.4	985.0
3559	1854	4	1	9	9.0	27058	991.9	990.4	992.0	992.6
3560	1854	4	1	16	10.0	27070	995.5	993.8	995.4	996.0
3561	1854	4	1	21	10.0	27070	995.5	993.8	995.4	996.0
3562	1854	4	2	9	5.0	27070	995.5	994.7	996.3	996.9
3563	1854	4	2	16	10.0	27090	1001.5	999.8	1001.4	1002.0
3564	1854	4	2	21	10.0	28025	1018.0	1016.3	1017.9	1018.5
3565	1854	4	3	9	5.0	28000	1010.5	1009.7	1011.3	1011.9
3566	1854	4	3	16	7.0	27072	996.1	994.9	996.5	997.1
3567	1854	4	3	21	15.0	27056	991.3	988.8	990.4	991.0
3568	1854	4	4	9	12.0	27018	979.9	977.9	979.5	980.1
3569	1854	4	4	16	14.0	27042	987.1	984.7	986.3	986.9
3570	1854	4	4	21	15.0	27044	987.7	985.2	986.8	987.4
3571	1854	4	5	9	10.0	27067	994.6	992.9	994.5	995.1
3572	1854	4	5	16	10.0	27060	992.5	990.8	992.4	993.0
3573	1854	4	5	21	10.0	27041	986.8	985.1	986.7	987.3
3574	1854	4	6	9	9.0	27038	985.9	984.4	986.0	986.6
3575	1854	4	6	16	9.0	27035	985.0	983.5	985.1	985.7
3576	1854	4	6	21	5.0	28000	1010.5	1009.7	1011.3	1011.9
3577	1854	4	7	9	9.0	28028	1019.0	1017.5	1019.1	1019.7
3578	1854	4	7	16	6.0	28020	1016.5	1015.5	1017.1	1017.7
3579	1854	4	7	21	6.0	27118	1009.9	1008.9	1010.5	1011.1
3580	1854	4	8	9	7.0	27094	1002.7	1001.5	1003.1	1003.7
3581	1854	4	8	16	7.0	27098	1003.9	1002.7	1004.3	1004.9
3582	1854	4	8	21	9.0	27114	1008.7	1007.2	1008.8	1009.4
3583	1854	4	9	9	8.0	27117	1009.6	1008.2	1009.8	1010.4
3584	1854	4	9	16	8.0	27113	1008.4	1007.0	1008.6	1009.2
3585	1854	4	9	21	10.0	28004	1011.7	1010.0	1011.6	1012.2
3586	1854	4	10	9	8.0	28023	1017.4	1016.0	1017.6	1018.2
3587	1854	4	10	16	11.0	28035	1021.1	1019.2	1020.8	1021.4
3588	1854	4	10	21	15.0	28042	1023.2	1020.7	1022.3	1022.9
3589	1854	4	11	9	10.0	28032	1020.2	1018.5	1020.1	1020.7
3590	1854	4	11	16	14.0	28031	1019.9	1017.5	1019.1	1019.7
3591	1854	4	11	21	14.0	28034	1020.8	1018.4	1020.0	1020.6
3592	1854	4	12	9	12.0	28017	1015.6	1013.6	1015.2	1015.8
3593	1854	4	12	16	13.0	28013	1014.4	1012.2	1013.8	1014.4
3594	1854	4	12	21	14.0	28011	1013.8	1011.4	1013.0	1013.6
3595	1854	4	13	9	11.0	28008	1012.9	1011.0	1012.6	1013.2
3596	1854	4	13	16	12.0	28001	1010.8	1008.8	1010.4	1011.0
3597	1854	4	13	21	15.0	27118	1009.9	1007.4	1009.0	1009.6
3598	1854	4	14	9	13.0	27118	1009.9	1007.7	1009.3	1009.9
3599	1854	4	14	16	13.0	28022	1017.1	1014.9	1016.5	1017.1
3600	1854	4	14	21	12.0	28032	1020.2	1018.2	1019.8	1020.4
3601	1854	4	15	9	9.0	28046	1024.4	1022.9	1024.5	1025.1
3602	1854	4	15	16	11.0	28049	1025.3	1023.4	1025.0	1025.6
3603	1854	4	15	21	13.0	28040	1022.6	1020.4	1022.0	1022.6
3604	1854	4	16	9	11.0	28025	1018.0	1016.1	1017.7	1018.3
3605	1854	4	16	16	15.0	28020	1016.5	1014.0	1015.6	1016.2
3606	1854	4	16	21	18.0	28010	1013.5	1010.4	1012.0	1012.6
3607	1854	4	17	9	12.0	28000	1010.5	1008.5	1010.1	1010.7
3608	1854	4	17	16	16.0	27117	1009.6	1006.9	1008.5	1009.1
3609	1854	4	17	21	18.0	27118	1009.9	1006.8	1008.4	1009.0
3610	1854	4	18	9	14.0	27112	1008.1	1005.7	1007.3	1007.9
3611	1854	4	18	16	16.0	27116	1009.3	1006.6	1008.2	1008.8
3612	1854	4	18	21	16.0	28004	1011.7	1009.0	1010.6	1011.2
3613	1854	4	19	9	14.0	28012	1014.1	1011.7	1013.3	1013.9
3614	1854	4	19	16	16.0	28026	1018.4	1015.7	1017.3	1017.9
3615	1854	4	19	21	16.0	28026	1018.4	1015.7	1017.3	1017.9
3616	1854	4	20	9	14.0	28005	1012.0	1009.6	1011.2	1011.8
3617	1854	4	20	16	16.0	28003	1011.4	1008.7	1010.3	1010.9
3618	1854	4	20	21	15.0	28015	1015.0	1012.5	1014.1	1014.7
3619	1854	4	21	9	10.0	28034	1020.8	1019.1	1020.7	1021.3
3620	1854	4	21	16	10.0	28048	1025.0	1023.3	1024.9	1025.5
3621	1854	4	21	21	10.0	28053	1026.5	1024.8	1026.4	1027.0
3622	1854	4	22	9	8.0	28046	1024.4	1023.0	1024.6	1025.2
3623	1854	4	22	16	9.0	28045	1024.1	1022.6	1024.2	1024.8
3624	1854	4	22	21	12.0	28042	1023.2	1021.2	1022.8	1023.4
3625	1854	4	23	9	9.0	28030	1019.6	1018.1	1019.7	1020.3
3626	1854	4	23	16	15.0	28026	1018.4	1015.9	1017.5	1018.1
3627	1854	4	23	21	14.0	28020	1016.5	1014.1	1015.7	1016.3
3628	1854	4	24	9	12.0	28024	1017.7	1015.7	1017.3	1017.9
3629	1854	4	24	16	15.0	28034	1020.8	1018.3	1019.9	1020.5
3630	1854	4	24	21	16.0	28040	1022.6	1019.9	1021.5	1022.1
3631	1854	4	25	9	14.0	28037	1021.7	1019.3	1020.9	1021.5
3632	1854	4	25	16	16.0	28025	1018.0	1015.3	1016.9	1017.5
3633	1854	4	25	21	15.0	28013	1014.4	1011.9	1013.5	1014.1
3634	1854	4	26	9	15.0	28010	1013.5	1011.0	1012.6	1013.2
3635	1854	4	26	16	15.0	28016	1015.3	1012.8	1014.4	1015.0
3636	1854	4	26	21	15.0	28038	1022.0	1019.5	1021.1	1021.7
3637	1854	4	27	9	11.0	28070	1031.6	1029.7	1031.3	1031.9
3638	1854	4	27	16	11.0	28078	1034.0	1032.1	1033.7	1034.3
3639	1854	4	27	21	14.0	28070	1031.6	1029.2	1030.8	1031.4
3640	1854	4	28	9	9.0	28010	1013.5	1012.0	1013.6	1014.2
3641	1854	4	28	16	11.0	28009	1013.2	1011.3	1012.9	1013.5
3642	1854	4	28	21	12.0	28003	1011.4	1009.4	1011.0	1011.6
3643	1854	4	29	9	10.0	27065	994.0	992.3	993.9	994.5
3644	1854	4	29	16	11.0	27018	979.9	978.0	979.6	980.2
3645	1854	4	29	21	14.0	27002	975.0	972.6	974.2	974.8
3646	1854	4	30	9	10.0	27036	985.3	983.6	985.2	985.8
3647	1854	4	30	16	13.0	27060	992.5	990.3	991.9	992.5
3648	1854	4	30	21	15.0	27070	995.5	993.0	994.6	995.2
3649	1854	5	1	9	8.0	27073	996.4	995.0	996.6	997.2
3650	1854	5	1	16	16.0	27089	1001.2	998.5	1000.1	1000.7
3651	1854	5	1	21	16.0	27092	1002.1	999.4	1001.0	1001.6
3652	1854	5	2	9	8.0	27095	1003.0	1001.6	1003.2	1003.8
3653	1854	5	2	16	10.0	27100	1004.5	1002.8	1004.4	1005.0
3654	1854	5	2	21	12.0	27110	1007.5	1005.5	1007.1	1007.7
3655	1854	5	3	9	8.0	28001	1010.8	1009.4	1011.0	1011.6
3656	1854	5	3	16	12.0	28004	1011.7	1009.7	1011.3	1011.9
3657	1854	5	3	21	12.0	28008	1012.9	1010.9	1012.5	1013.1
3658	1854	5	4	9	9.0	27118	1009.9	1008.4	1010.0	1010.6
3659	1854	5	4	16	13.0	27107	1006.6	1004.4	1006.0	1006.6
3660	1854	5	4	21	12.0	27086	1000.3	998.3	999.9	1000.5
3661	1854	5	5	9	10.0	27054	990.7	989.0	990.6	991.2
3662	1854	5	5	16	16.0	27047	988.6	985.9	987.5	988.1
3663	1854	5	5	21	15.0	27038	985.9	983.4	985.0	985.6
3664	1854	5	6	9	13.0	27034	984.7	982.5	984.1	984.7
3665	1854	5	6	16	13.0	27043	987.4	985.2	986.8	987.4
3666	1854	5	6	21	13.0	27075	997.0	994.8	996.4	997.0
3667	1854	5	7	9	11.0	27105	1006.0	1004.1	1005.7	1006.3
3668	1854	5	7	16	12.0	27113	1008.4	1006.4	1008.0	1008.6
