Amsterdam (Felix Merites)(61_G)  NB "52° 22'" OL  9999.9 (m  boven msl)
#Disclaimer: deze data zijn gedigitaliseerd uit jaarboeken. In de loop der jaren zijn er veranderingen in  eenheden, meetmethodes en locatie. Waar de eenheid niet eenduidig te bepalen is, is dit genoteerd met (Onbekend).
#Disclaimer: these data are found  in yearbooks. Over time there are changes in units, methods  of observation and location.  Where the unit could not be established, it is indicated as (Unknown). 
#Q: Kwaliteitscode. Bij elke meetwaarde hoort een kwaliteitscode. Q=0: OK. Q=1 : minder betrouwbaar. Q=6 : waarde verbeterd. Q=9 : onbruikbare waarde. Q=7: onbruikbare waarde. 
#Q: Quality code. Each observed value has a quality code . Q=0 : OK. Q=1 : less reliable. Q=6 : value restored. Q=9 : not valid. Q=7: not valid. 

 DD  Windrichting  :  Richting waaruit de wind waait  (streek). ;  DD  Wind direction  :  direction where the wind comes from  (compass points).
 DP  Drukanomalie  :  Afwijking van normaal  (0.01 cm Hg). ;  DP  Pressure anomaly  :  description  (0.01 cm Hg).
 EE  Dampdruk  :  Druk van het deel waterdamp  (0.01 mmHg). ;  EE  Vapourpressure  :  Pressure of the watervapour  (0.01 mmHg).
 N  Bedekkingsgraad  :  van de bovenlucht  (deca). ;  N  Cloudcover  :  Cloud cover of the upper air  (deca).
 RD  Dagsom neerslag  :  dagsom  (0.1 mm). ;  RD  Daily precipitation  :  sum  (0.1 mm).
 T  Temperatuur  :  Temperatuur gemeten op 2 m  (0.1 Celcius). ;  T  Temperature  :  Temperature observed at 2 m  (0.1 Celcius).
 U  Relatieve Vochtigheid  :  Hoeveelheid vocht in de lucht in % van verzadiging  (%). ;  U  Rel Humidity  :  Amount of moist in the air as % of saturation  (%).

DATUM,tijd,DD,Q_DD,DP,Q_DP,EE,Q_EE,N,Q_N,RD,Q_RD,T,Q_T,U,Q_U
18630402,200,O,0,,,,,,,,,,,,
18630402,800,O,0,,,582,0,,,,,53,0,87,0
18630402,1400,NO,0,,,490,0,,,,,102,0,52,0
18630402,2200,NO,0,,,594,0,,,,,60,0,85,0
18630403,200,NNO,0,,,,,,,,,,,,
18630403,800,NNO,0,,,594,0,,,,,56,0,87,0
18630403,1400,N,0,,,507,0,,,,,92,0,58,0
18630403,2200,WNW,0,,,605,0,,,,,58,0,88,0
18630404,200,Z,0,,,,,,,,,,,,
18630404,800,Z,0,,,640,0,,,,,70,0,85,0
18630404,1400,ZZW,0,,,716,0,,,,,110,0,72,0
18630404,2200,ZW,0,,,669,0,,,,,62,0,94,0
18630405,200,ZW,0,,,,,,,,,,,,
18630405,800,ZZW,0,,,625,0,,,,,62,0,88,0
18630405,1400,ZZW,0,,,608,0,,,,,108,0,62,0
18630405,2200,ZZW,0,,,677,0,,,,,82,0,83,0
18630406,200,ZZW,0,,,,,,,,,,,,
18630406,800,ZZW,0,,,745,0,,,,,78,0,94,0
18630406,1400,Z,0,,,656,0,,,,,100,0,71,0
18630406,2200,ZZW,0,,,642,0,,,,,61,0,91,0
18630407,200,ZZW,0,,,,,,,,,,,,
18630407,800,ZZW,0,,,705,0,,,,,96,0,79,0
18630407,1400,ZZW,0,,,661,0,,,,,92,0,76,0
18630407,2200,Z,0,,,574,0,,,,,46,0,90,0
18630408,200,Z,0,,,,,,,,,,,,
18630408,800,ZW,0,,,683,0,,,,,72,0,89,0
18630408,1400,Z,0,,,580,0,,,,,98,0,64,0
18630408,2200,Z,0,,,634,0,,,,,82,0,77,0
18630409,200,Z,0,,,,,,,,,,,,
18630409,800,Z,0,,,851,0,,,,,103,0,90,0
18630409,1400,ZW,0,,,971,0,,,,,120,0,93,0
18630409,2200,ZZW,0,,,916,0,,,,,116,0,90,0
18630410,200,Z,0,,,,,,,,,,,,
18630410,800,Z,0,,,971,0,,,,,120,0,93,0
18630410,1400,ZZO,0,,,1023,0,,,,,156,0,77,0
18630410,2200,ZW,0,,,919,0,,,,,120,0,88,0
18630411,200,ZO,0,,,,,,,,,,,,
18630411,800,OZO,0,,,622,0,,,,,91,0,72,0
18630411,1400,O,0,,,626,0,,,,,140,0,51,0
18630411,2200,O,0,,,607,0,,,,,90,0,70,0
18630412,200,O,0,,,,,,,,,,,,
18630412,800,O,0,,,544,0,,,,,72,0,71,0
18630412,1400,NNO,0,,,649,0,,,,,94,0,73,0
18630412,2200,NO,0,,,717,0,,,,,94,0,81,0
18630413,200,NO,0,,,,,,,,,,,,
18630413,800,NO,0,,,662,0,,,,,81,0,81,0
18630413,1400,NNO,0,,,712,0,,,,,122,0,67,0
18630413,2200,NNO,0,,,662,0,,,,,70,0,86,0
18630414,200,NNO,0,,,,,,,,,,,,
18630414,800,NNO,0,,,715,0,,,,,83,0,87,0
18630414,1400,NNO,0,,,809,0,,,,,138,0,69,0
18630414,2200,ONO,0,,,844,0,,,,,112,0,85,0
18630415,200,OZO,0,,,,,,,,,,,,
18630415,800,OZO,0,,,535,0,,,,,120,0,49,0
18630415,1400,NNO,0,,,827,0,,,,,148,0,65,0
18630415,2200,NNO,0,,,910,0,,,,,130,0,81,0
18630416,200,ONO,0,,,,,,,,,,,,
18630416,800,ONO,0,,,937,0,,,,,130,0,83,0
18630416,1400,WNW,0,,,1053,0,,,,,181,0,67,0
18630416,2200,NW,0,,,973,0,,,,,132,0,86,0
18630416,2400,,,,,,,,,200,0,,,,
18630417,200,NW,0,,,,,,,,,,,,
18630417,800,NW,0,,,845,0,,,,,100,0,92,0
18630417,1400,NW,0,,,807,0,,,,,126,0,74,0
18630417,2200,NNW,0,,,753,0,,,,,84,0,91,0
18630418,200,NNW,0,,,,,,,,,,,,
18630418,800,NNW,0,,,717,0,,,,,98,0,79,0
18630418,1400,N,0,,,819,0,,,,,124,0,76,0
18630418,2200,N,0,,,588,0,,,,,72,0,77,0
18630419,200,NNO,0,,,,,,,,,,,,
18630419,800,NNO,0,,,622,0,,,,,84,0,75,0
18630419,1400,Z,0,,,,,,,,,,,,
18630419,2200,ZZO,0,,,681,0,,,,,96,0,76,0
18630420,200,ZZO,0,,,,,,,,,,,,
18630420,800,ZZO,0,,,699,0,,,,,97,0,78,0
18630420,1400,Z,0,,,764,0,,,,,154,0,58,0
18630420,2200,ZZW,0,,,729,0,,,,,104,0,76,0
18630421,200,ZZW,0,,,,,,,,,,,,
18630421,800,WZW,0,,,680,0,,,,,100,0,74,0
18630421,1400,Z,0,,,752,0,,,,,127,0,69,0
18630421,2200,Z,0,,,802,0,,,,,96,0,89,0
18630422,200,Z,0,,,,,,,,,,,,
18630422,800,Z,0,,,868,0,,,,,108,0,90,0
18630422,1400,WZW,0,,,793,0,,,,,100,0,84,0
18630422,2200,W,0,,,658,0,,,,,78,0,83,0
18630423,200,W,0,,,,,,,,,,,,
18630423,800,W,0,,,629,0,,,,,90,0,73,0
18630423,1400,WNW,0,,,377,0,,,,,92,0,41,0
18630423,2200,NNW,0,,,594,0,,,,,60,0,85,0
18630424,200,NNW,0,,,,,,,,,,,,
18630424,800,NNW,0,,,517,0,,,,,80,0,64,0
18630424,1400,WNW,0,,,408,0,,,,,98,0,44,0
18630424,2200,W,0,,,576,0,,,,,74,0,74,0
18630425,200,WZW,0,,,,,,,,,,,,
18630425,800,WNW,0,,,821,0,,,,,108,0,84,0
18630425,1400,W,0,,,783,0,,,,,126,0,72,0
18630425,2200,W,0,,,761,0,,,,,110,0,77,0
18630426,200,WNW,0,,,,,,,,,,,,
18630426,800,WNW,0,,,779,0,,,,,103,0,83,0
18630426,1400,WNW,0,,,773,0,,,,,116,0,75,0
18630426,2200,W,0,,,707,0,,,,,76,0,90,0
18630427,200,W,0,,,,,,,,,,,,
18630427,800,WZW,0,,,868,0,,,,,116,0,85,0
18630427,1400,ZW,0,,,746,0,,,,,146,0,59,0
18630427,2200,WZW,0,,,656,0,,,,,100,0,71,0
18630428,200,WZW,0,,,,,,,,,,,,
18630428,800,ZW,0,,,,,,,,,,,,
18630428,1400,NNO,0,,,626,0,,,,,94,0,71,0
18630428,2200,ZW,0,,,625,0,,,,,62,0,88,0
18630429,200,W,0,,,,,,,,,,,,
18630429,800,WNW,0,,,600,0,,,,,70,0,79,0
18630429,1400,NW,0,,,622,0,,,,,84,0,75,0
18630429,2200,NNW,0,,,570,0,,,,,60,0,81,0
18630430,200,NNW,0,,,,,,,,,,,,
18630430,800,NNW,0,,,626,0,,,,,76,0,80,0
18630430,1400,N,0,,,592,0,,,,,107,0,61,0
18630430,2200,N,0,,,566,0,,,,,64,0,74,0
18630501,200,NNO,0,,,,,,,,,,,,
18630501,800,NNO,0,,,579,0,,,,,80,0,72,0
18630501,1400,NNO,0,,,518,0,,,,,112,0,51,0
18630501,2200,NO,0,,,600,0,,,,,70,0,79,0
18630502,200,NO,0,,,,,,,,,,,,
18630502,800,NO,0,,,579,0,,,,,80,0,72,0
18630502,1400,NNO,0,,,550,0,,,,,114,0,53,0
18630502,2200,NNO,0,,,683,0,,,,,92,0,78,0
18630503,200,NNO,0,,,,,,,,,,,,
18630503,800,NNO,0,,,620,0,,,,,110,0,63,0
18630503,1400,NNO,0,,,499,0,,,,,146,0,38,0
18630503,2200,ZW,0,,,766,0,,,,,86,0,92,0
18630504,200,ZW,0,,,,,,,,,,,,
18630504,800,WZW,0,,,827,0,,,,,103,0,88,0
18630504,1400,ZW,0,,,809,0,,,,,138,0,69,0
18630504,2200,ZZW,0,,,857,0,,,,,106,0,89,0
18630505,200,ZZW,0,,,,,,,,,,,,
18630505,800,ZZW,0,,,,,,,,,116,0,,
18630505,1400,N,0,,,917,0,,,,,154,0,70,0
18630505,2200,N,0,,,604,0,,,,,76,0,77,0
18630506,200,N,0,,,,,,,,,,,,
18630506,800,N,0,,,607,0,,,,,90,0,70,0
18630506,1400,ONO,0,,,620,0,,,,,122,0,57,0
18630506,2200,ZZO,0,,,716,0,,,,,110,0,72,0
18630507,200,ZZO,0,,,,,,,,,,,,
18630507,800,ZZW,0,,,736,0,,,,,122,0,69,0
18630507,1400,NW,0,,,899,0,,,,,144,0,74,0
18630507,2200,N,0,,,670,0,,,,,76,0,85,0
18630508,200,WNW,0,,,,,,,,,,,,
18630508,800,NO,0,,,656,0,,,,,100,0,71,0
18630508,1400,NNO,0,,,620,0,,,,,118,0,59,0
18630508,2200,O,0,,,704,0,,,,,108,0,72,0
18630509,200,O,0,,,,,,,,,,,,
18630509,800,O,0,,,735,0,,,,,103,0,78,0
18630509,1400,NO,0,,,741,0,,,,,170,0,51,0
18630509,2200,NO,0,,,875,0,,,,,148,0,70,0
18630510,200,NW,0,,,,,,,,,,,,
18630510,800,NW,0,,,951,0,,,,,140,0,80,0
18630510,1400,WNW,0,,,765,0,,,,,158,0,56,0
18630510,2200,WNW,0,,,802,0,,,,,96,0,89,0
18630511,200,WNW,0,,,,,,,,,,,,
18630511,800,WZW,0,,,797,0,,,,,112,0,80,0
18630511,1400,WZW,0,,,783,0,,,,,126,0,72,0
18630511,2200,ZZW,0,,,741,0,,,,,106,0,76,0
18630512,200,ZZW,0,,,,,,,,,,,,
18630512,800,ZZW,0,,,856,0,,,,,110,0,87,0
18630512,1400,Z,0,,,913,0,,,,,138,0,77,0
18630512,2200,Z,0,,,969,0,,,,,126,0,95,0
18630513,200,Z,0,,,,,,,,,,,,
18630513,800,Z,0,,,1021,0,,,,,124,0,95,0
18630513,1400,ZZW,0,,,887,0,,,,,138,0,75,0
18630513,2200,ZZW,0,,,809,0,,,,,114,0,80,0
18630514,200,ZZW,0,,,,,,,,,,,,
18630514,800,ZZW,0,,,826,0,,,,,121,0,78,0
18630514,1400,ZZW,0,,,762,0,,,,,150,0,59,0
18630514,2200,Z,0,,,809,0,,,,,110,0,82,0
18630515,200,Z,0,,,,,,,,,,,,
18630515,800,ZZW,0,,,991,0,,,,,142,0,82,0
18630515,1400,ZZW,0,,,1198,0,,,,,148,0,95,0
18630515,2200,ZZW,0,,,1049,0,,,,,128,0,95,0
18630515,2400,,,,,,,,,270,0,,,,
18630516,200,ZZW,0,,,,,,,,,,,,
18630516,800,ZZW,0,,,963,0,,,,,130,0,86,0
18630516,1400,ZZW,0,,,970,0,,,,,154,0,75,0
18630516,2200,ZZW,0,,,928,0,,,,,114,0,93,0
18630517,200,Z,0,,,,,,,,,,,,
18630517,800,Z,0,,,1081,0,,,,,158,0,81,0
18630517,1400,WZW,0,,,,,,,,,,,,
18630517,2200,WZW,0,,,963,0,,,,,130,0,86,0
18630518,200,WZW,0,,,,,,,,,,,,
18630518,800,N,0,,,973,0,,,,,132,0,86,0
18630518,1400,NNO,0,,,1142,0,,,,,148,0,91,0
18630518,2200,NNO,0,,,903,0,,,,,100,0,97,0
18630519,200,NNO,0,,,,,,,,,,,,
18630519,800,NNO,0,,,833,0,,,,,98,0,92,0
18630519,1400,NNO,0,,,928,0,,,,,114,0,93,0
18630519,2200,NNO,0,,,802,0,,,,,88,0,94,0
18630520,200,NNO,0,,,,,,,,,,,,
18630520,800,NNO,0,,,680,0,,,,,112,0,68,0
18630520,1400,O,0,,,913,0,,,,,142,0,76,0
18630520,2200,NNO,0,,,749,0,,,,,112,0,75,0
18630521,200,NNO,0,,,,,,,,,,,,
18630521,800,NNO,0,,,753,0,,,,,100,0,81,0
18630521,1400,NNO,0,,,989,0,,,,,138,0,84,0
18630521,2200,NNO,0,,,721,0,,,,,82,0,89,0
18630522,200,NNO,0,,,,,,,,,,,,
18630522,800,NNO,0,,,629,0,,,,,90,0,73,0
18630522,1400,NNO,0,,,904,0,,,,,118,0,87,0
18630522,2200,NNO,0,,,723,0,,,,,78,0,91,0
18630523,200,NNO,0,,,,,,,,,,,,
18630523,800,NNO,0,,,737,0,,,,,110,0,75,0
18630523,1400,NNO,0,,,955,0,,,,,148,0,76,0
18630523,2200,NNO,0,,,802,0,,,,,92,0,92,0
18630524,200,NNO,0,,,,,,,,,,,,
18630524,800,NNO,0,,,778,0,,,,,96,0,86,0
18630524,1400,N,0,,,808,0,,,,,118,0,78,0
18630524,2200,W,0,,,814,0,,,,,90,0,94,0
18630525,200,NNO,0,,,,,,,,,,,,
18630525,800,NNO,0,,,815,0,,,,,105,0,85,0
18630525,1400,NNO,0,,,819,0,,,,,132,0,72,0
18630525,2200,NNO,0,,,683,0,,,,,92,0,78,0
18630526,200,NNO,0,,,,,,,,,,,,
18630526,800,NNO,0,,,724,0,,,,,114,0,72,0
18630526,1400,N,0,,,710,0,,,,,142,0,58,0
18630526,2200,N,0,,,639,0,,,,,92,0,73,0
18630527,200,N,0,,,,,,,,,,,,
18630527,800,WZW,0,,,730,0,,,,,119,0,70,0
18630527,1400,ZW,0,,,661,0,,,,,152,0,50,0
18630527,2200,ZW,0,,,832,0,,,,,114,0,83,0
18630528,200,ZW,0,,,,,,,,,,,,
18630528,800,ZZW,0,,,1013,0,,,,,134,0,88,0
18630528,1400,WNW,0,,,827,0,,,,,148,0,65,0
18630528,2200,W,0,,,880,0,,,,,122,0,83,0
18630529,200,WZW,0,,,,,,,,,,,,
18630529,800,ZW,0,,,994,0,,,,,150,0,78,0
18630529,1400,ZW,0,,,1007,0,,,,,184,0,62,0
18630529,2200,WZW,0,,,1095,0,,,,,152,0,84,0
18630530,200,WZW,0,,,,,,,,,,,,
18630530,800,NNW,0,,,1007,0,,,,,148,0,80,0
18630530,1400,N,0,,,927,0,,,,,144,0,76,0
18630530,2200,N,0,,,969,0,,,,,126,0,95,0
18630531,200,NNO,0,,,,,,,,,,,,
18630531,800,NNO,0,,,807,0,,,,,124,0,75,0
18630531,1400,NNO,0,,,716,0,,,,,135,0,62,0
18630531,2200,NNO,0,,,656,0,,,,,100,0,71,0
18630601,200,N,0,,,,,,,,,,,,
18630601,800,N,0,,,644,0,,,,,110,0,65,0
18630601,1400,ONO,0,,,698,0,,,,,136,0,60,0
18630601,2200,ONO,0,,,705,0,,,,,96,0,79,0
18630602,200,ONO,0,,,,,,,,,,,,
18630602,800,ONO,0,,,901,0,,,,,140,0,75,0
18630602,1400,ONO,0,,,872,0,,,,,190,0,53,0
18630602,2200,ONO,0,,,863,0,,,,,150,0,68,0
18630603,200,ZZO,0,,,,,,,,,,,,
18630603,800,ZZO,0,,,827,0,,,,,160,0,61,0
18630603,1400,Z,0,,,832,0,,,,,208,0,44,0
18630603,2200,Z,0,,,897,0,,,,,166,0,63,0
18630604,200,Z,0,,,,,,,,,,,,
18630604,800,ZZW,0,,,1068,0,,,,,180,0,64,0
18630604,1400,NNW,0,,,1036,0,,,,,156,0,78,0
18630604,2200,NNW,0,,,913,0,,,,,138,0,77,0
18630605,200,WZW,0,,,,,,,,,,,,
18630605,800,WZW,0,,,797,0,,,,,140,0,67,0
18630605,1400,WZW,0,,,713,0,,,,,158,0,53,0
18630605,2200,Z,0,,,987,0,,,,,126,0,90,0
18630606,200,Z,0,,,,,,,,,,,,
18630606,800,Z,0,,,1047,0,,,,,150,0,82,0
18630606,1400,Z,0,,,1027,0,,,,,136,0,88,0
18630606,2200,Z,0,,,945,0,,,,,120,0,90,0
18630607,200,ZZW,0,,,,,,,,,,,,
18630607,800,ZZW,0,,,897,0,,,,,130,0,80,0
18630607,1400,ZZW,0,,,869,0,,,,,162,0,62,0
18630607,2200,ZZW,0,,,895,0,,,,,124,0,83,0
18630608,200,Z,0,,,,,,,,,,,,
18630608,800,Z,0,,,953,0,,,,,144,0,78,0
18630608,1400,ZZW,0,,,918,0,,,,,156,0,69,0
18630608,2200,ZZW,0,,,880,0,,,,,114,0,87,0
18630609,200,Z,0,,,,,,,,,,,,
18630609,800,Z,0,,,985,0,,,,,130,0,88,0
18630609,1400,ZZW,0,,,909,0,,,,,164,0,65,0
18630609,2200,ZZW,0,,,947,0,,,,,124,0,88,0
18630610,200,ZZO,0,,,,,,,,,,,,
18630610,800,ZZO,0,,,933,0,,,,,160,0,69,0
18630610,1400,Z,0,,,1162,0,,,,,186,0,72,0
18630610,2200,Z,0,,,1241,0,,,,,164,0,89,0
18630611,200,Z,0,,,,,,,,,,,,
18630611,800,Z,0,,,915,0,,,,,150,0,72,0
18630611,1400,Z,0,,,849,0,,,,,178,0,55,0
18630611,2200,Z,0,,,856,0,,,,,126,0,78,0
18630612,200,ZZO,0,,,,,,,,,,,,
18630612,800,WZW,0,,,927,0,,,,,161,0,68,0
18630612,1400,Z,0,,,1011,0,,,,,143,0,83,0
18630612,2200,Z,0,,,937,0,,,,,138,0,80,0
18630613,200,WZW,0,,,,,,,,,,,,
18630613,800,ZW,0,,,899,0,,,,,144,0,74,0
18630613,1400,WNW,0,,,851,0,,,,,152,0,66,0
18630613,2200,ZW,0,,,945,0,,,,,120,0,90,0
18630614,200,ZW,0,,,,,,,,,,,,
18630614,800,ZW,0,,,898,0,,,,,132,0,79,0
18630614,1400,WZW,0,,,851,0,,,,,152,0,66,0
18630614,2200,ZW,0,,,868,0,,,,,112,0,87,0
18630615,200,ZW,0,,,,,,,,,,,,
18630615,800,WZW,0,,,1047,0,,,,,146,0,84,0
18630615,1400,WZW,0,,,1142,0,,,,,148,0,91,0
18630615,2200,ZW,0,,,1120,0,,,,,138,0,95,0
18630615,2400,,,,,,,,,490,0,,,,
18630616,200,ZW,0,,,,,,,,,,,,
18630616,800,ZZW,0,,,1123,0,,,,,165,0,80,0
18630616,1400,WZW,0,,,1096,0,,,,,174,0,73,0
18630616,2200,WZW,0,,,1100,0,,,,,142,0,91,0
18630617,200,ZZW,0,,,,,,,,,,,,
18630617,800,ZZW,0,,,1209,0,,,,,160,0,89,0
18630617,1400,WZW,0,,,1201,0,,,,,166,0,85,0
18630617,2200,WZW,0,,,1053,0,,,,,136,0,90,0
18630618,200,ZW,0,,,,,,,,,,,,
18630618,800,O,0,,,1187,0,,,,,166,0,84,0
18630618,1400,ZZW,0,,,1058,0,,,,,196,0,61,0
18630618,2200,NNO,0,,,981,0,,,,,148,0,78,0
18630619,200,O,0,,,,,,,,,,,,
18630619,800,Z,0,,,1165,0,,,,,181,0,75,0
18630619,1400,OZO,0,,,1304,0,,,,,188,0,80,0
18630619,2200,WZW,0,,,1088,0,,,,,144,0,89,0
18630620,200,Z,0,,,,,,,,,,,,
18630620,800,ZW,0,,,1008,0,,,,,150,0,79,0
18630620,1400,ZZW,0,,,1098,0,,,,,178,0,72,0
18630620,2200,WZW,0,,,1068,0,,,,,138,0,91,0
18630621,200,WZW,0,,,,,,,,,,,,
18630621,800,ZZW,0,,,1136,0,,,,,144,0,93,0
18630621,1400,ZW,0,,,1154,0,,,,,160,0,85,0
18630621,2200,ZZW,0,,,1065,0,,,,,134,0,93,0
18630622,200,ZZW,0,,,,,,,,,,,,
18630622,800,Z,0,,,1158,0,,,,,150,0,91,0
18630622,1400,ZZW,0,,,1262,0,,,,,174,0,96,0
18630622,2200,ZZW,0,,,1262,0,,,,,156,0,96,0
18630623,200,Z,0,,,,,,,,,,,,
18630623,800,NNO,0,,,1199,0,,,,,180,0,78,0
18630623,1400,ZW,0,,,1281,0,,,,,216,0,65,0
18630623,2200,NNO,0,,,1208,0,,,,,174,0,81,0
18630624,200,NNO,0,,,,,,,,,,,,
18630624,800,NNO,0,,,1034,0,,,,,122,0,98,0
18630624,1400,Z,0,,,1422,0,,,,,268,0,53,0
18630624,2200,NNO,0,,,1470,0,,,,,222,0,74,0
18630625,200,NNO,0,,,,,,,,,,,,
18630625,800,N,0,,,1460,0,,,,,190,0,89,0
18630625,1400,N,0,,,1638,0,,,,,222,0,82,0
18630625,2200,N,0,,,1107,0,,,,,150,0,86,0
18630626,200,N,0,,,,,,,,,,,,
18630626,800,ZW,0,,,1039,0,,,,,174,0,70,0
18630626,1400,ONO,0,,,794,0,,,,,200,0,44,0
18630626,2200,ZW,0,,,1139,0,,,,,176,0,76,0
18630627,200,ZW,0,,,,,,,,,,,,
18630627,800,ZW,0,,,1007,0,,,,,170,0,70,0
18630627,1400,ZZW,0,,,975,0,,,,,166,0,69,0
18630627,2200,ZZW,0,,,1072,0,,,,,142,0,89,0
18630628,200,ZZW,0,,,,,,,,,,,,
18630628,800,Z,0,,,989,0,,,,,168,0,69,0
18630628,1400,ZW,0,,,809,0,,,,,176,0,52,0
18630628,2200,ZW,0,,,994,0,,,,,150,0,78,0
18630629,200,ZW,0,,,,,,,,,,,,
18630629,800,WZW,0,,,981,0,,,,,186,0,60,0
18630629,1400,WZW,0,,,1052,0,,,,,172,0,72,0
18630629,2200,WZW,0,,,963,0,,,,,138,0,82,0
18630630,200,ZW,0,,,,,,,,,,,,
18630630,800,W,0,,,1069,0,,,,,160,0,79,0
18630630,1400,ZW,0,,,901,0,,,,,178,0,58,0
18630630,2200,ZW,0,,,1027,0,,,,,136,0,88,0
18630701,200,ZW,0,,,,,,,,,,,,
18630701,800,ZW,0,,,1032,0,,,,,166,0,73,0
18630701,1400,Z,0,,,,,,,,,,,,
18630701,2200,ZZO,0,,,975,0,,,,,166,0,69,0
18630702,200,Z,0,,,,,,,,,,,,
18630702,800,Z,0,,,1108,0,,,,,200,0,63,0
18630702,1400,ZZW,0,,,1060,0,,,,,198,0,61,0
18630702,2200,ZZW,0,,,1065,0,,,,,154,0,82,0
18630703,200,W,0,,,,,,,,,,,,
18630703,800,NW,0,,,,,,,,,,,,
18630703,1400,NW,0,,,971,0,,,,,176,0,64,0
18630703,2200,NW,0,,,926,0,,,,,136,0,79,0
18630704,200,NW,0,,,,,,,,,,,,
18630704,800,NW,0,,,,,,,,,,,,
18630704,1400,NNO,0,,,863,0,,,,,150,0,68,0
18630704,2200,NNO,0,,,861,0,,,,,138,0,73,0
18630705,200,O,0,,,,,,,,,,,,
18630705,800,O,0,,,943,0,,,,,154,0,72,0
18630705,1400,N,0,,,913,0,,,,,176,0,60,0
18630705,2200,NNO,0,,,953,0,,,,,144,0,78,0
18630706,200,O,0,,,,,,,,,,,,
18630706,800,O,0,,,895,0,,,,,162,0,64,0
18630706,1400,ONO,0,,,1007,0,,,,,170,0,70,0
18630706,2200,ONO,0,,,,,,,,,,,,
18630707,200,ZZO,0,,,,,,,,,,,,
18630707,800,Z,0,,,1110,0,,,,,190,0,67,0
18630707,1400,Z,0,,,1061,0,,,,,232,0,50,0
18630707,2200,Z,0,,,1145,0,,,,,194,0,68,0
18630708,200,Z,0,,,,,,,,,,,,
18630708,800,ZZW,0,,,1230,0,,,,,190,0,75,0
18630708,1400,W,0,,,1038,0,,,,,197,0,60,0
18630708,2200,WZW,0,,,905,0,,,,,156,0,68,0
18630709,200,WZW,0,,,,,,,,,,,,
18630709,800,NW,0,,,1129,0,,,,,164,0,81,0
18630709,1400,NW,0,,,1249,0,,,,,172,0,85,0
18630709,2200,N,0,,,1273,0,,,,,168,0,89,0
18630710,200,N,0,,,,,,,,,,,,
18630710,800,N,0,,,941,0,,,,,190,0,56,0
18630710,1400,NNO,0,,,1106,0,,,,,220,0,55,0
18630710,2200,NNO,0,,,1208,0,,,,,174,0,81,0
18630711,200,NNO,0,,,,,,,,,,,,
18630711,800,NNO,0,,,801,0,,,,,160,0,59,0
18630711,1400,NNO,0,,,1028,0,,,,,218,0,52,0
18630711,2200,NNO,0,,,963,0,,,,,182,0,61,0
18630712,200,NNO,0,,,,,,,,,,,,
18630712,800,NNO,0,,,1549,0,,,,,204,0,87,0
18630712,1400,NNO,0,,,1146,0,,,,,228,0,55,0
18630712,2200,N,0,,,1195,0,,,,,176,0,80,0
18630713,200,N,0,,,,,,,,,,,,
18630713,800,N,0,,,1036,0,,,,,170,0,72,0
18630713,1400,N,0,,,979,0,,,,,144,0,80,0
18630713,2200,N,0,,,,,,,,,,,,
18630714,200,N,0,,,,,,,,,,,,
18630714,800,N,0,,,1120,0,,,,,148,0,89,0
18630714,1400,WNW,0,,,661,0,,,,,196,0,37,0
18630714,2200,WNW,0,,,1162,0,,,,,154,0,89,0
18630715,200,W,0,,,,,,,,,,,,
18630715,800,W,0,,,,,,,,,,,,
18630715,1400,NNW,0,,,1011,0,,,,,206,0,55,0
18630715,2200,N,0,,,996,0,,,,,154,0,76,0
18630715,2400,,,,,,,,,350,0,,,,
18630716,200,N,0,,,,,,,,,,,,
18630716,800,N,0,,,626,0,,,,,140,0,51,0
18630716,1400,NNW,0,,,613,0,,,,,150,0,48,0
18630716,2200,NNW,0,,,999,0,,,,,124,0,93,0
18630717,200,NNW,0,,,,,,,,,,,,
18630717,800,WZW,0,,,722,0,,,,,140,0,60,0
18630717,1400,W,0,,,913,0,,,,,138,0,77,0
18630717,2200,NW,0,,,797,0,,,,,112,0,80,0
18630718,200,ZW,0,,,,,,,,,,,,
18630718,800,WNW,0,,,955,0,,,,,114,0,95,0
18630718,1400,WNW,0,,,746,0,,,,,128,0,68,0
18630718,2200,NNW,0,,,704,0,,,,,112,0,70,0
18630719,200,NNW,0,,,,,,,,,,,,
18630719,800,WNW,0,,,886,0,,,,,113,0,88,0
18630719,1400,WZW,0,,,837,0,,,,,142,0,69,0
18630719,2200,WZW,0,,,821,0,,,,,112,0,82,0
18630720,200,ZW,0,,,,,,,,,,,,
18630720,800,ZW,0,,,913,0,,,,,138,0,77,0
18630720,1400,ZZW,0,,,827,0,,,,,160,0,61,0
18630720,2200,WNW,0,,,795,0,,,,,120,0,76,0
18630721,200,WNW,0,,,,,,,,,,,,
18630721,800,Z,0,,,863,0,,,,,150,0,68,0
18630721,1400,ZZW,0,,,905,0,,,,,196,0,52,0
18630721,2200,Z,0,,,1174,0,,,,,152,0,91,0
18630722,200,Z,0,,,,,,,,,,,,
18630722,800,ZZW,0,,,1143,0,,,,,180,0,74,0
18630722,1400,ZZW,0,,,1246,0,,,,,202,0,71,0
18630722,2200,ZZW,0,,,1118,0,,,,,152,0,87,0
18630723,200,ZW,0,,,,,,,,,,,,
18630723,800,ZZW,0,,,973,0,,,,,162,0,71,0
18630723,1400,ZW,0,,,926,0,,,,,174,0,62,0
